"1","Normale","RUE JEAN WOLTER (COIN RUE JEAN WOLTER, RUE JOS PAQUET)","08:00","79781.269340625, 71005.5226011062","1"
"703","Normale","2, PLACE DE LA CHAPELLE","08:00","70341.19830000028, 101420.55949955444","294"
"704","Normale","2, ARELERSTROOSS (ENTREE PRINCIPALE PALL-CENTER 2, ARELERSTROOSS)","09:30","56452.933000000165, 88334.71869954957","295"
"705","Normale","10, TONTELERWEE","10:00","56316.34059999975, 88405.48139955034","295"
"706","Normale","10, OBERWAMPACH (AN D'AL MILLEN)","09:00","58007.8458071428, 120163.874245481","296"
"707","Normale","63, OBERWAMPACH (AM KIEMEL 2)","09:00","58007.8458071428, 120163.874245481","296"
"708","Normale","29, RUE PRINCIPALE","08:30","60946.65950000009, 94330.59889955206","297"
"709","Normale","9, RUE PRINCIPALE","08:30","61407.9456000002, 94014.21639955243","297"
"711","Normale","4, RUE DE L'EGLISE (GEMENG)","09:30","50906.4415459213, 97422.8147219101","298"
"713","Normale","HOUSERSTROOSS ( ARRET BUS (POTEAU))","12:00","68564.6103472, 117701.335326762","299"
"714","Normale","15, RUE DE LA FONTAINE (VIS-A-VIS 15, RUE DE LA FONTAINE (COIN RUE DU PONT))","10:00","63285.600113369, 95074.0571327077","300"
"715","Normale","149, RUE PRINCIPALE (VIS-A-VIS)","10:00","63270.32579999976, 94701.18189955255","300"
"717","Normale","28, RUE DE FOLSCHETTE","09:00","63270.961500000194, 96481.42619955339","301"
"718","Normale","1, NEIT WUNNEN","11:00","77960.41669999994, 113912.42349956045","302"
"719","Normale","7, VEINERSTROOSS (MAISON COMMUNALE (POTEAU P&T))","11:00","64490.52660000045, 63886.24979954186","302"
"720","Normale","18, RUE PRINCIPALE","14:30","56933.64439999961, 99580.2207995532","303"
"721","Normale","74, GRAND-RUE (BUREAU DE POSTE)","17:00","68987.6112595612, 93191.5469039407","304"
"722","Normale","38, GRAND-RUE (MAIRIE)","08:15","68987.6112595612, 93191.5469039407","304"
"723","Normale","5, GRAND-RUE","08:30","68987.6112595612, 93191.5469039407","304"
"724","Normale","RUE DE LA PISCINE (SUPERMARCHE CACTUS - POTEAU)","09:00","68987.6112595612, 93191.5469039407","304"
"725","Normale","3, RUE DE LA CHAPELLE","08:00","68987.6112595612, 93191.5469039407","304"
"726","Normale","1A, RUE DE LA MONTEE","08:00","62615.37459999976, 93235.01339955228","305"
"727","Normale","RUE ST. ROCH (COIN RUE DR LUCIUS - RUE ST ROCH)","12:00","64545.168673913, 95989.1284952051","306"
"728","Normale","6, ROUTE DE LA SURE (BUREAU DE POSTE)","10:00","86833.72640000004, 103738.03109955485","307"
"729","Normale","3, REULER (HOTEL ST HUBERT  MAISON 3)","08:00","70519.0852357894, 124722.945290091","308"
"730","Normale","REULER (PLACE DE L'EGLISE (POTEAU))","08:00","70519.0852357894, 124722.945290091","308"
"731","Normale","3, SCHOUSTERWEE","09:00","68689.93499999963, 109153.90779955793","309"
"732","Normale","1, DUERFSTROOSS","11:30","64793.313500000135, 90794.75149955045","310"
"733","Normale","RODER (CHAPELLE)","08:30","73857.9954694445, 124573.089874564","311"
"734","Normale","31, HAAPTSTROOSS (EGLISE (POTEAU P&T))","08:00","64523.1526050001, 63939.2306595411","312"
"735","Normale","RUE BELLE-VUE (RUE DE BIGONVILLE / RUE BELLE-VUE)","11:30","49507.6401243902, 100071.445701994","313"
"736","Normale","RUE DES TILLEULS (ARRET BUS)","11:00","49413.012936842, 99864.8780311334","313"
"737","Normale","2, KIERCHEWEE","10:30","54956.60300000009, 95583.6662995535","314"
"738","Normale","18, ROUTE DE LUXEMBOURG ( (POTEAU P & T))","08:00","64556.98859999983, 64001.45049954128","315"
"739","Normale","AM DUERF (AM DUERF ARRET  (POTEAU P&T))","08:00","64523.1526050001, 63939.2306595411","316"
"740","Normale","RUMLANGE (EGLISE  (POTEAU))","09:00","66097.2031186047, 127253.130362356","317"
"741","Normale","13, SASSEL (BURREWEE)","11:30","67644.323864, 129457.569023566","318"
"742","Normale","27, DUERFSTROOSS","10:00","66097.25470000041, 95310.49039955168","319"
"743","Normale","2, HAAPTSTROOSS (ARRET BUS VIS-A-VIS)","09:30","71092.8465, 106557.51099955646","320"
"744","Normale","72, ROUTE DE LUXEMBOURG","10:30","74816.72479999997, 99538.92149955365","321"
"745","Normale","117, ROUTE DE LUXEMBOURG","11:00","74842.80190000037, 99236.92719955415","321"
"747","Normale","11, SCHOULSTROOSS","10:00","72341.7123999996, 110888.24209955879","322"
"748","Normale","17, RUE PRINCIPALE","08:00","79011.60280000047, 96673.95229955323","323"
"749","Normale","12, HAAPTSTROOSS (ARRET BUS)","08:00","65705.06950000022, 90088.03109955088","324"
"750","Normale","31, SELLERSTROOSS","08:00","62519.993400000065, 87562.37499955005","325"
"751","Normale","22, DUERFSTROOSS (EGLISE  VIS-A-VIS , 22 DUERFSTROOSS)","09:00","64194.83229999988, 120391.21969956171","326"
"752","Normale","SIEBENALER (PLACE DE L'EGLISE (POTEAU))","08:00","69778.1004571428, 119558.785117419","327"
"753","Normale","RUE J-B DETERME ((CIMETIERE-POTEAU))","09:00","55293.0507879998, 114503.40035556","328"
"754","Normale","1, HAAPTSTROOSS ((EGLISE))","09:00","80313.543820197, 99334.3522310814","329"
"755","Normale","STOCKEM (EGLISE  (POTEAU))","09:30","64904.2352245283, 127090.625658056","330"
"756","Normale","2, RUE DE PUETSCHEID ( ENCEINTE CIMETIERE)","08:00","79886.28799999978, 114571.2783995599","331"
"757","Normale","4, RUE ST. ROCH","08:30","51996.2970444444, 107621.040589835","332"
"758","Normale","24, HAAPTSTROOSS (PARKING DE L'EGLISE (POTEAU P&T))","09:00","64523.1526050001, 63939.2306595411","333"
"759","Normale","5, VEIANERSTROOSS","08:00","81000.34119999969, 106994.74579955828","334"
"760","Normale","UM BIERG (COIN DUERFSTROOS-UM BIERG (POTEAU))","08:00","53318.9882138158, 113023.594009428","335"
"761","Normale","73, TROINE (BUSARRET UEWWENT DER KIRICH)","09:00","59554.8308938144, 125530.78290575","336"
"762","Normale","16, TROINE-ROUTE (ARRET BUS VIS-A-VIS MAISON 16 (POTEAU))","09:00","59293.7781563636, 123530.549606836","337"
"763","Normale","24, RUE DE LA GARE (GARE / CAFE ORION (POTEAU P&T))","09:00","64523.1526050001, 63939.2306595411","338"
"764","Normale","87, GRAND-RUE","08:30","67750.22449999955, 131691.71969956637","338"
"765","Normale","RUE JINKEN (RUE DE WILWERDANGE - RUE JINKEN)","08:30","68078.1879411765, 132151.145617214","338"
"766","Normale","16, RUE DE BINSFELD (V-A-V RUE DE BINSFELD, 16)","09:00","68185.6639923077, 131809.159338029","338"
"767","Normale","42, GRAND-RUE (BUREAU DE POSTE)","17:00","67903.33880000004, 131845.71379956743","338"
"769","Normale","AM DUERF (PLACE DE L'EGLISE)","09:00","78353.5051882352, 118713.26327015","259"
"770","Normale","4, ENNERSCHLENNER","10:00","72991.8908666666, 111173.256532892","339"
"771","Normale","BEIM SCHLASS (PLACE DU CHATEAU (POTEAU))","08:00","71221.1601220338, 126764.985696175","340"
"772","Normale","23, RUE DE BOEVANGE","10:00","66551.5940230769, 92904.0924226291","341"
"774","Normale","1, RUE DE BOEVANGE","15:00","66480.01920000001, 92813.41369955205","341"
"775","Normale","SCHEIERHAFF (CITE SCHEIERHOF)","10:00","82986.9641114875, 111145.517200443","342"
"776","Normale","59, GRAND-RUE (DICKS GAARD)","12:00","82562.19620000011, 110990.14219955848","342"
"777","Normale","1, RUE DE HUY (GARAGE FISCHELS)","09:00","83701.43570000028, 110863.36529955809","342"
"778","Normale","27, GRAND-RUE (BUREAU DE POSTE)","17:00","82762.09200000018, 110984.32569955869","342"
"779","Normale","2, RUE DE LA GARE (MUR D'ENCEINTE HOFFMANN)","08:30","83168.59520000035, 111070.71299955937","342"
"780","Normale","6, RUE DE LA GARE (HOTEL HOF V. HOLLAND)","08:30","83034.2681999998, 111118.44569955856","342"
"781","Normale","18, RUE DE LA GARE (EGLISE ST NICOLAS)","08:00","82916.88690000029, 111094.62479955863","342"
"782","Normale","32, RUE DU VIEUX MARCHE","09:00","82544.2198999999, 111445.07679955912","342"
"783","Normale","37, RUE DU SANATORIUM (TELESIEGE)","09:00","82735.25389999991, 111331.33699955835","342"
"784","Normale","124, GRAND-RUE (124, GRAND'RUE - MONTEE DU CHATEAU)","12:00","82406.3645000002, 111193.77329955745","342"
"786","Normale","32, RUE PRINCIPALE","10:30","67933.6429000003, 96418.08859955402","343"
"787","Normale","32, RUE PRINCIPALE (MAIRIE)","11:00","61011.87949999978, 100141.28769955387","344"
"788","Normale","12, PARC","11:30","75178.7467, 117671.45079956148","245"
"789","Normale","VEIANERSTROOSS (CARREFOUR RUE DECKT / DE VIANDEN)","11:30","75659.6047090909, 116815.079135925","345"
"790","Normale","35, AM DUERF","12:30","76894.6525999997, 116713.1847995609","345"
"791","Normale","2, GRENZWEE","11:30","88738.1837999998, 104416.64739955514","346"
"792","Normale","5, AN DER GAASS","08:00","80362.73419999983, 110127.46049955873","347"
"793","Normale","18, RUE DE WELSCHEID (V.-A-V. 18, RUE DE WELSCHEID (POTEAU P&T))","08:00","64556.98859999983, 64001.45049954128","348"
"794","Normale","74, RUE DE WELSCHEID (V.-A-V. 74, RUE DE WELSCHEID (POTEAU P&T))","08:30","64523.1526050001, 63939.2306595411","348"
"795","Normale","4, RUE ABBE WELTER","08:30","52638.26750000003, 112223.83379955922","349"
"796","Normale","WEICHERDANGE (BEI DER KIIRCH)","08:00","67047.3126544715, 122660.661573547","350"
"797","Normale","2, ROUTE D'ERPELDANGE (COIN: RUE DU VILLAGE / EISKNIPPCHEN)","08:00","63685.21800000036, 115306.77399955937","351"
"798","Normale","1, RUE DE HOSINGEN (ENCEINTE CIMETIERE)","11:00","76696.68499999958, 114287.73979956075","352"
"799","Normale","3, WEILER (WINCRANGE) (CHAPELLE)","09:00","73670.8570883117, 118161.065280081","353"
"800","Normale","52, DUARREFSTROOSS","08:30","73302.11880000029, 133469.14239956808","354"
"802","Normale","DUARREFSTROOSS (COIN DUARREFSTROOSS / GRUUSS-STROOSS)","08:30","73461.9075951807, 133587.26055258","354"
"804","Normale","7, WAARKSTROOSS","09:00","72711.2399000004, 105848.16959955786","355"
"805","Normale","1, RUE DE GRENTZINGEN (COIN RUE DES CHAMPS/RUE DE GRENTZINGEN)","09:00","74525.66530000046, 98129.66229955353","356"
"806","Normale","24, OP DER HAART (SHOPPING CENTER MASSEN)","11:00","72090.3819000004, 134955.50849956885","357"
"807","Normale","7, ROUTE DE KAUTENBACH (BUREAU DE POSTE)","17:00","63110.61500000021, 114719.28079956128","358"
"809","Normale","ROUTE DE NOERTRANGE (COIN RUE NOERTRANGE/RUE NEUVE)","08:00","62278.5211495049, 114933.821505501","358"
"810","Normale","1, RUE DU CHATEAU (CHATEAU, A COTE DE 1 GRAND-RUE)","08:30","63338.8826300001, 114719.21846956","358"
"811","Normale","6, GRAND-RUE","08:00","63405.50609999992, 114661.53739955969","358"
"812","Normale","8, ROUTE D'ETTELBRUCK","08:00","63308.06620000026, 114255.96099955883","358"
"813","Normale","1, PLACE DES TILLEULS","09:30","62939.619599999896, 114917.31689956003","358"
"815","Normale","13, RUE DES TONDEURS","08:00","63296.46609999984, 114638.0327995598","358"
"816","Normale","42, RUE DU DIX SEPTEMBRE","09:00","63231.5220804597, 115033.87058117","358"
"817","Normale","34, RUE DU PONT","08:30","62844.23450000025, 115051.24869956016","358"
"818","Normale","10, RUE GRANDE-DUCHESSE CHARLOTTE","08:00","63209.41469999969, 114594.63499955942","358"
"821","Normale","RUE MICHEL THILGES (CIMETIERE)","08:30","62572.1457192308, 114482.065011099","358"
"823","Normale","2, OP DER GARE (BATIMENT CFL)","08:30","67982.55580000022, 117157.86159956161","359"
"824","Normale","60, WINCRANGE (POSTSHOP)","09:00","62012.704572549, 124397.798669172","360"
"826","Normale","35, DUERFSTROOSS","11:00","59905.3590357143, 114821.856116227","361"
"827","Normale","RUE PRINCIPALE (KIOSQUE)","09:30","50801.6253833333, 99298.4900805069","362"
"828","Normale","22, RUE DU VILLAGE ((PARKING, ENTRE 22 ET 28))","08:30","73486.3085254238, 66530.3890571691","363"
"829","Normale","275, AVENUE DE LUXEMBOURG","09:30","62291.288099999525, 70938.5081995428","364"
"830","Normale","37, RUE DE LA RECONNAISSANCE NATIONALE","10:30","59813.68910000006, 69357.38129954379","364"
"831","Normale","83, AVENUE DE LUXEMBOURG","09:00","60939.32610000018, 69956.73939954171","364"
"832","Normale","RUE DE LA RESISTANCE (PARKING DE LA MAIRIE)","08:00","60986.6905973684, 70503.7739311223","364"
"833","Normale","23, ZONE OP ZAEMER","15:00","63131.33480000032, 69720.57319954399","364"
"835","Normale","BOULEVARD J-F KENNEDY (COIN CITE DE GAULLE ET AVENUE KENNEDY)","08:30","61909.2725986207, 69774.1826257502","364"
"837","Normale","50, CHEMIN ROUGE","08:00","63514.10570000022, 64230.778399540795","365"
"838","Normale","101, RUE DE LA GARE","08:30","62469.3711000001, 64522.32299954191","366"
"840","Normale","RUE DES CHAMPS (COIN ROUTE D'ESCH / RUE DES CHAMPS)","10:00","63578.5307621621, 64062.8753819735","365"
"843","Normale","112, RUE DE FRANCE","11:00","62071.64680000022, 63135.57419954219","365"
"845","Normale","1, RUE DE LA POSTE","08:30","62435.11160000042, 63756.73949953929","365"
"848","Normale","145, RUE DE SOLEUVRE","09:00","63109.02340000031, 64596.64199954134","365"
"852","Normale","RUE MECKENHECK (COIN RUE DE LA MONTEE / RUE MECKENHECK)","09:30","77033.66998, 67255.3965745423","367"
"853","Normale","2, RUE DU CHEMIN DE FER (GARE CFL)","09:30","77514.66399999987, 67552.94269954429","367"
"854","Normale","RUE OSCAR ROMERO (COIN RUE KOPECHT / RUE OSCAR ROMERO)","08:30","77314.7679189656, 67360.323456439","367"
"855","Normale","2, RUE DE L'ECOLE","09:00","70837.14510000037, 65565.2103995412","368"
"856","Normale","RUE BASSE (COIN RUE BASSE / RUE DE NOERTZANGE)","09:00","70787.5337933333, 65215.1836795416","368"
"859","Normale","RUE DE ROESER (COIN RUE DE BETTEMBOURG / RUE DE ROESER (EGLISE))","08:30","77623.049219173, 67770.935915708","369"
"861","Normale","RUE DR FERDINAND FRIEDEN","09:30","67519.9020333332, 78835.4124495466","370"
"862","Normale","AUTOROUTE AIRE DE CAPELLEN (AIRE DE CAPELLEN BP)","08:00","68491.7948705882, 78509.0980681738","370"
"863","Normale","AUTOROUTE AIRE DE CAPELLEN (AIRE DE CAPELLEN TEXACO)","08:00","68491.7948705882, 78509.0980681738","370"
"866","Normale","RUE DE BASCHARAGE (COIN RUE DE BASCHARAGE / RUE DE LA GARE)","10:00","59090.4856864407, 73021.2762181883","371"
"867","Normale","28, RUE DE L'EGLISE","11:00","58711.026100000345, 73845.76519954424","371"
"868","Normale","13, RUE DE HELLANGE","09:00","78389.01570000038, 66611.49259954141","372"
"869","Normale","18, RUE DE WEILER","10:30","78565.0358999996, 66816.19029954298","372"
"870","Normale","3, RUE DE L'ECOLE","12:00","63879.814100000134, 73843.39779954482","373"
"882","Normale","RUE EMILE MARK (ECOLE)","08:30","60316.073030303, 65307.6628712588","374"
"883","Normale","2, RUE BELLE-VUE","11:00","67442.35850000009, 72767.97249954486","375"
"887","Normale","2, ROUTE DE BOUDERSBERG","09:00","73104.50739999957, 61317.22849953863","376"
"888","Normale","132, ROUTE DE LUXEMBOURG","09:00","73924.34800000026, 61893.14449954133","376"
"889","Normale","175, RUE DE LA LIBERATION","09:30","73906.87449999998, 59534.376399538356","376"
"890","Normale","2, RUE DU NORD","09:00","74213.9151999997, 61977.17529954002","376"
"891","Normale","28, RUE TATTENBERG","09:00","73597.04949999978, 60442.578999539845","376"
"892","Normale","41, RUE LENTZ","09:30","74181.93969999999, 60625.70329953818","376"
"893","Normale","62, RUE PASTEUR","08:30","74544.68749999999, 61603.50389954079","376"
"894","Normale","62-64, RUE NIC. BIEVER","09:00","74670.74469999969, 61052.15319954014","376"
"895","Normale","8, RUE GARE-USINES","09:00","73478.7078022222, 59807.170752873","376"
"897","Normale","ROUTE DE ZOUFFTGEN (COIN ROUTE DE ZOUFFTGEN /RUE BENOIT)","08:30","74510.9026771186, 60430.6988953025","376"
"898","Normale","AVENUE GRANDE-DUCHESSE CHARLOTTE (GARE CFL)","08:30","73934.6033878048, 60702.5476849058","376"
"899","Normale","RUE DE L'HOPITAL (HOPITAL)","09:30","74035.4715613636, 59560.7169040847","376"
"901","Normale","PLACE GYMNICH","10:00","72752.9676666666, 61884.0252328739","376"
"902","Normale","28, RUE DU PARC","09:00","74267.9342, 60886.413399539706","376"
"903","Normale","16, RUE DU CENTRE ( (VIS-A-VIS ECOLE))","09:15","69061.9732414848, 68049.4335628614","377"
"904","Normale","57, RUE DU CENTRE","09:15","69246.7575000003, 67834.89769954313","377"
"905","Normale","Z.A.R.E. ILOT OUEST (ENTREE)","08:30","65658.8280400001, 64759.3617823984","378"
"906","Normale","RUE DE MONDERCANGE ( (EGLISE))","11:00","65387.9315859504, 65293.1882576682","378"
"908","Normale","2, RUE DE LA GAICHEL","10:00","59212.442200000456, 83539.8804995487","379"
"909","Normale","30, RUE DE LA MONTAGNE","09:30","59029.49160000027, 83475.30939954765","379"
"910","Normale","61, RUE DE WALTZING","09:30","58291.88480000012, 83102.89469954828","379"
"911","Normale","3, GRAND-RUE (VIS-A-VIS COIN RUE WALTZING/RUE DE LA VALLEE)","09:00","59186.18180000037, 83446.30919954722","379"
"912","Normale","UM DENN","09:00","59053.2828666667, 83291.5200662154","379"
"913","Normale","156, RUE DE LUXEMBOURG","10:00","67032.86940000026, 63572.1234995412","380"
"914","Normale","187, RUE DE BELVAUX","08:00","65268.40600000045, 63248.86249954126","380"
"915","Normale","3, BOULEVARD PRINCE HENRI","09:30","66294.80020000048, 61752.21279954033","380"
"916","Normale","4, AVENUE DE LA GARE","18:00","66647.32620000008, 62115.7207995395","380"
"919","Normale","GAICHEL (VIS-A-VIS DU HOTEL-RESTAURANT DE LA GAICHEL)","09:30","64332.0693722728, 75698.367625909","381"
"920","Normale","5, BOULEVARD PIERRE DUPONG (BUREAU DE POSTE ESCH LALLANGE)","17:00","67071.69469999989, 64004.81899954016","380"
"921","Normale","49, RUE DE BELVAUX (BUREAU DE POSTE ESCH NORD)","17:00","65878.5412999997, 63034.500599542014","380"
"924","Normale","11, BOULEVARD J.F. KENNEDY (GARE CFL)","18:00","66748.4835000001, 62174.89759954191","380"
"925","Normale","54, RUE EMILE MAYRISCH ( (HOPITAL DE LA VILLE))","09:00","66225.6803666668, 62812.9306744682","380"
"926","Normale","5, OP DER LEIER ( (MAISON DE RETRAITE))","08:30","66225.6803666668, 62812.9306744682","380"
"930","Normale","122, RUE DE L'ALZETTE (THEATRE)","09:00","66188.87930000013, 62009.589999540105","380"
"932","Normale","14, PLACE DES REMPARTS","18:00","66465.67810000012, 62495.23389954017","380"
"934","Normale","4, PLACE DE L'HOTEL DE VILLE","18:00","66789.91579999962, 62363.605199540696","380"
"938","Normale","3, RUE JEAN-PIERRE BAUSCH ((PARKING, VIS-A-VIS 3))","10:00","66225.6803666668, 62812.9306744682","380"
"939","Normale","2, RUE D'EHLERANGE","10:00","65734.18140000018, 63179.95319953927","380"
"940","Normale","207, RUE DE BELVAL","08:00","64667.966199999704, 62187.838399540204","380"
"948","Normale","2, RUE EMILE EISCHEN","08:45","67096.54260000034, 62240.35839953962","380"
"949","Normale","14, AVENUE DU ROCK'N'ROLL","10:00","63859.77460000016, 62975.3531995406","380"
"950","Normale","23, RUE MICHEL LENTZ ((ECOLE))","09:00","66225.6803666668, 62812.9306744682","380"
"951","Normale","18, RUE NICOLAS BIEVER","10:00","66293.88540000001, 63227.37089954008","380"
"952","Normale","51, ROUTE D'ESCH","12:00","73398.63619999959, 64915.633399542894","382"
"953","Normale","31, RUE CENTRALE","09:00","60600.7358999997, 74250.9142995459","383"
"954","Normale","8, OP HUEFDREISCH (CENTRE DE DISTRIBUTION)","16:00","95503.33229999992, 84650.24679954883","142"
"955","Normale","3, RUE THEODORE DE WACQUANT","11:00","68268.60250000002, 65601.67719954175","384"
"956","Normale","2, RUE DES SACRIFIES","09:00","64262.294900000095, 75554.21619954545","385"
"957","Normale","55, RUE DES TROIS CANTONS","08:00","64296.4397, 76111.61099954465","385"
"958","Normale","46, RUE DE L'ECOLE","09:00","64214.91710000021, 75762.44989954661","385"
"959","Normale","17, RUE DE HOLZEM","10:00","64482.503499999686, 75216.49679954513","385"
"960","Normale","RUE PRINCIPALE (COIN RUE PRINCIPALE / RUE DE WINDHOF)","08:30","65222.87018, 81697.2477595477","386"
"961","Normale","1, ROUTE DE LUXEMBOURG","08:00","66507.53650000037, 80568.64949954602","387"
"962","Normale","10, RUE PRINCIPALE","10:00","59936.4452999998, 77310.68609954712","388"
"963","Normale","10, TENTENERSTROOSS","09:30","66996.47070000041, 86033.97559954914","389"
"964","Normale","RUE PRINCIPALE (PLACE DE L'EGLISE)","08:00","62952.1687240384, 79412.8544255082","390"
"966","Normale","RUE DE BASCHARAGE (ECOLE)","11:00","61262.2487880597, 71073.9810368571","391"
"967","Normale","MUNNEREFERSTROOSS (COIN MUNNEREFERSTROOSS / HOENERWEE)","10:30","78850.076562963, 63767.9542365779","392"
"968","Normale","CRAUTHEMERSTROOSS (COIN CRAUTHEMERSTROOSS / SCHOULSTROOSS)","10:30","78585.4435194444, 63910.3980134298","392"
"969","Normale","RUE DE GARNICH (ECOLE)","10:00","62812.0793125, 74589.5088162118","393"
"970","Normale","11, RUE DE L'EGLISE","10:00","61564.54169999994, 83843.58259954854","394"
"971","Normale","25, GRAND-RUE (BUREAU DE POSTE)","08:30","61641.18639999998, 83658.78769954928","394"
"972","Normale","3, ROUTE DE GARNICH (ARRET BUS)","08:00","67381.89589999989, 75693.32669954495","395"
"973","Normale","ROUTE D'ESCH (COIN RUE HIEHL / ROUTE D'ESCH)","08:00","72512.5823036585, 64790.9397300291","396"
"974","Normale","38, RUE PRINCIPALE","10:30","61859.466799999645, 77493.50699954505","397"
"975","Normale","1, ROUTE D'ESCH","11:00","70334.46960000043, 61366.4483995406","398"
"977","Normale","43, RUE DU COMMERCE ((EGLISE))","10:00","70632.7917053046, 61332.6335221989","398"
"978","Normale","149, RUE PRINCIPALE ((CACTUS))","08:30","70550.7641400909, 60003.1743918122","399"
"980","Normale","RUE DU FAUBOURG ((ECOLE))","09:00","70632.7917053046, 61332.6335221989","398"
"982","Normale","RUE DE MAMER (COIN RUE DE MAMER / RUE HIEL)","08:00","70376.1346535714, 81249.5289549046","400"
"983","Normale","DOMAINE BRAMESCHHOF","09:00","71394.9960547619, 80227.6269685949","400"
"984","Normale","RUE DE MERSCH (PLACE DE L'EGLISE)","11:00","72884.1323789474, 84562.7615916538","401"
"985","Normale","14, RUE DE LA GARE","09:00","61767.7383692307, 78966.1978380081","402"
"987","Normale","RUE DE WINDHOF (COIN RUE PRINCIPALE ET RUE DE WINDHOF)","09:00","64231.2004278689, 81489.3672683998","403"
"989","Normale","35, RUE DU MOULIN","08:00","57361.17100000013, 68638.02609954371","404"
"990","Normale","AVENUE DE LA GARE (COIN EGLISE ET GARE)","10:30","57040.2307794872, 68238.9669798846","404"
"991","Normale","GROUSSWISS","09:30","57588.028011111, 68283.5240699128","404"
"992","Normale","81, PLACE DE SAINTIGNON","10:30","55847.32450000006, 65526.52719954204","405"
"994","Normale","96, RUE DE LA GARE","09:00","72037.43819999973, 71531.87919954443","406"
"995","Normale","RUE DE BETTEMBOURG (COIN RUE DE BETTEMBOURG / RUE DES ROSES)","08:30","72595.65375, 69844.7725072354","406"
"996","Normale","PLACE DES MARTYRS (COIN PLACE DES MARTYRS / RUE EICH (EGLISE))","08:00","72573.6116459955, 70653.4481815801","406"
"997","Normale","RUE CENTRALE","10:30","66227.9783486486, 69323.9811022457","407"
"998","Normale","20, RUE DE LA LIBERATION","11:00","59586.26640000008, 70116.23159954233","408"
"999","Normale","RUE DE BETTEMBOURG (ARRET DE BUS)","08:30","76392.8147647059, 66020.9465613066","409"
"1000","Normale","ZONE INDUSTRIELLE (Z.I. MATCH)","08:30","76450.8996751634, 66128.0399400648","409"
"1001","Normale","1, RUE DU COMMERCE","11:30","69549.15550000033, 77157.44229954417","410"
"1002","Normale","2, RUE DE LA GARE","10:30","69317.19099999961, 76801.51089954586","410"
"1003","Normale","5, RUE DU MARCHE (AM CIPA)","08:00","69756.63650000011, 76902.52449954487","410"
"1005","Normale","87, ROUTE D'ARLON","08:00","69313.02630000001, 77513.43779954551","410"
"1008","Normale","RUE GAASCHTBIERG (COIN RUE GAASCHTBIERG / RUE MONT ROYAL)","09:30","70528.706018, 77045.4572055458","410"
"1009","Normale","RUE DE DANGE ST. ROMAIN","09:30","70210.6779451613, 76725.7812576103","410"
"1010","Normale","ROUTE DE HOLZEM (COIN RUE DE HOLZEM / RUE DU BAUMBUSCH)","09:30","68938.0397016949, 76702.3966215797","410"
"1011","Normale","RUE DE DONDELANGE (CHAPELLE)","10:00","71764.1502285716, 83959.903799548","411"
